1,2,3,4
0.555525328,0.556700006,0.93256776,0.819018626
0.551887623,0.513211546,0.95569865,0.841760047
0.548050068,0.489063855,0.964216794,0.860772776
0.541713616,0.494702684,0.958585634,0.867456034
0.542259338,0.482553667,0.970865195,0.86627672
0.540514701,0.487133925,0.966243473,0.867664951
0.544773987,0.491224149,0.961120826,0.863878404
0.542988967,0.502845826,0.960016096,0.854770092
0.546672326,0.490466397,0.953320744,0.869848352
0.548616073,0.502771349,0.945109361,0.863202658
0.549568165,0.505182944,0.939984983,0.865621442
0.55022447,0.514606563,0.937704748,0.857833908
0.554308123,0.503427643,0.944860412,0.856452067
0.556854418,0.505836159,0.935745795,0.858892786
0.557706051,0.515643994,0.928721293,0.855532285
0.559905737,0.521325026,0.924961877,0.851127554
0.55815333,0.520952927,0.924101021,0.853449341
0.560259653,0.524113994,0.911011147,0.861822764
0.561122947,0.521033108,0.920773945,0.855013312
0.565981219,0.528598733,0.916912652,0.844174107
0.571063782,0.521717461,0.90777667,0.856330024
0.576653816,0.518860809,0.920044703,0.839969935
0.578384434,0.527688552,0.906805919,0.842452522
0.579565042,0.526311364,0.91478011,0.834389596
0.566643746,0.613525344,0.855829512,0.823511254
0.559426033,0.636975397,0.865915613,0.800591893
0.564830271,0.539670663,0.928573016,0.826511359
0.55353774,0.51454583,0.941566648,0.849890772
0.549138829,0.513467011,0.951516998,0.843973629
0.548074171,0.510261485,0.943941041,0.856146867
0.546947148,0.508909081,0.936699427,0.86593104
0.541007663,0.567571377,0.884867266,0.860065049
0.526044509,0.464517993,0.957123445,0.908979076
0.507871323,0.334460504,1.066476119,0.952446741
0.504556042,0.293109062,1.095107152,0.972144581
0.508338357,0.313041802,1.085422085,0.956519834
0.522894862,0.380379721,1.0159048,0.93977475
0.519566395,0.354381028,1.016262248,0.972727751
0.511898286,0.354693876,1.040846033,0.958461888
0.503640071,0.336174366,1.040683269,0.986238269
0.503211181,0.441527224,0.957256103,0.965636975
0.511442796,0.474418059,0.93699492,0.94374415
0.529768541,0.447182164,0.964987782,0.921294967
0.538384864,0.396194734,0.997107232,0.93163363
0.532608556,0.394570321,0.996752426,0.937736081
0.539417028,0.412342233,0.986789905,0.922937189
0.542339868,0.421125983,0.982821249,0.91562084
0.548845226,0.440566524,0.962311176,0.909039362
0.551233014,0.445863857,0.968286131,0.894772795
0.542106291,0.42998075,0.975690193,0.908736109
0.544133332,0.380706145,1.007969095,0.929286412
0.529975619,0.50200656,0.938628636,0.89861818
0.534440544,0.502088308,0.936238119,0.893962889
0.554286358,0.432276145,0.984835233,0.890909656
0.564806617,0.414504753,0.993023615,0.889394436
0.571114306,0.421327522,0.991935465,0.876763001
0.572850315,0.415051621,0.98870207,0.884418605
0.575328161,0.428104743,0.987778243,0.869739419
0.574721194,0.444386624,0.969659285,0.871257011
0.572025695,0.452772917,0.968338834,0.867122429
0.572220619,0.468327689,0.948515609,0.870357988
0.574630251,0.47081517,0.954702339,0.857932941
0.574756605,0.475457462,0.945824779,0.862354082
0.579076469,0.476157262,0.944766002,0.856833747
0.58033304,0.479592853,0.936008498,0.860341104
0.584847515,0.483477409,0.935037687,0.852860477
0.588723951,0.475616588,0.942061832,0.848625737
0.59225608,0.467910369,0.944045494,0.849810283
0.598362442,0.469325088,0.950694881,0.835299315
0.601306307,0.477105501,0.940498289,0.834066001
0.605698053,0.472376649,0.943964347,0.830380807
0.611333113,0.480433857,0.9373224,0.82312225
0.611572578,0.487402891,0.941427264,0.812151966
0.612346434,0.486170193,0.935672956,0.817923457
0.616379041,0.491652393,0.941102662,0.802386876
0.609465129,0.489545471,0.936532279,0.815113114
0.605604721,0.506331381,0.932048114,0.80713999
0.602860773,0.502312964,0.925271167,0.820052408
0.601878103,0.498969495,0.918023464,0.831139294
0.604966839,0.500256798,0.91830958,0.826195889
0.607547569,0.505624274,0.923196685,0.813730389
0.607284948,0.502027265,0.921114335,0.81875266
0.604993402,0.521544612,0.907357546,0.81506988
0.605222954,0.519305887,0.906521977,0.818127167
0.607364741,0.517139628,0.909116506,0.815062999
0.610135885,0.51198372,0.91769625,0.808418032
0.610530884,0.513547614,0.919876104,0.804441875
0.61397269,0.502834887,0.918733438,0.811541796
0.614959106,0.509149989,0.908178099,0.814599261
0.616579852,0.501412045,0.911630455,0.818298168
0.619539315,0.501399105,0.924591442,0.80128697
0.620849697,0.507481037,0.919075683,0.79967599
0.618341033,0.519431676,0.910528369,0.798637309
0.615472388,0.511815736,0.916291881,0.801950189
0.613399723,0.519661584,0.912317716,0.799840714
0.615080832,0.529641145,0.90078715,0.799537591
0.610305755,0.529075173,0.906696238,0.798634967
0.610796801,0.532721914,0.897708573,0.804265506
0.613184302,0.527377173,0.901503888,0.803159234
0.610131338,0.538007941,0.887833681,0.808432754
0.613053215,0.528578958,0.907783812,0.796039301
0.615019124,0.52886256,0.910846774,0.789703198
0.620514517,0.524077072,0.909621541,0.790046781
0.622799849,0.516829594,0.916699405,0.788318747
0.628089065,0.519710619,0.914500418,0.782414128
0.622747054,0.526573931,0.914437375,0.780932819
0.627702063,0.525332175,0.914134747,0.777521801
0.620776314,0.524757509,0.913179931,0.785502168
0.620749441,0.522598027,0.922310871,0.778777777
0.621814001,0.517894621,0.920996137,0.783275805
0.620485625,0.52340061,0.91291442,0.786465543
0.619114795,0.533726466,0.916542134,0.774047465
0.619674983,0.532439127,0.911556064,0.780452647
0.619679336,0.52482735,0.920119088,0.778673039
0.623139841,0.5436062,0.915016596,0.763347906
0.627537102,0.551378275,0.909001155,0.758681112
0.620123103,0.558635768,0.903120758,0.763726506
0.621193391,0.558475851,0.914226933,0.751317387
0.61442957,0.540304319,0.916670009,0.775119353
0.607951221,0.541883652,0.908939502,0.786165532
0.608054346,0.537555409,0.906748897,0.791890804
0.609328618,0.539207904,0.905920752,0.789568513
0.608905908,0.537913612,0.910372807,0.786392573
0.605823425,0.535522343,0.908461505,0.79187558
0.59239609,0.523728239,0.910489248,0.81371835
0.589775433,0.514505438,0.926338331,0.811243988
0.596806556,0.51496276,0.918539834,0.811612703
0.603063038,0.544329306,0.908786002,0.789592958
0.607774504,0.553587215,0.915802604,0.771002737
0.602572785,0.533599815,0.924308479,0.785134696
0.600458348,0.531299268,0.928967078,0.785965168
0.602023755,0.522086255,0.930177322,0.791089869
0.605354538,0.524462078,0.928967344,0.786988359
0.605590428,0.518994894,0.933475699,0.787853412
0.598239104,0.534948132,0.919215101,0.792525962
0.593037965,0.531931936,0.920016459,0.800397969
0.591203673,0.548343668,0.903049604,0.803856933
0.587592297,0.56675479,0.896923688,0.796436253
0.589021825,0.576051768,0.894683807,0.787836163
0.593848254,0.570382714,0.894868688,0.788368762
0.592609814,0.580411428,0.884969148,0.788709841
0.599108553,0.576855121,0.896177262,0.774350349
0.598427261,0.568278366,0.902102911,0.778867916
0.600429165,0.557565821,0.90874936,0.780420104
0.602611347,0.552938127,0.915915922,0.775045942
0.60322493,0.541982136,0.921407413,0.779789326
0.604450188,0.543481594,0.906450633,0.791893869
0.603339068,0.548200593,0.906411759,0.787712839
0.598752665,0.549678303,0.907837882,0.79143965
0.601826576,0.560299423,0.896518976,0.789564337
0.597969044,0.566753127,0.901327447,0.78285259
0.592972111,0.570088621,0.889907496,0.795747612
0.583433252,0.551004583,0.89358024,0.819488126
0.581883047,0.554184909,0.891228426,0.819506375
0.576918862,0.558603898,0.891011489,0.821286259
0.579400761,0.561163594,0.892740513,0.814361502
0.581538823,0.562047517,0.887848474,0.816616138
0.58767307,0.568046288,0.88509846,0.807392944
0.589598162,0.571927436,0.892093267,0.796012879
0.592268921,0.569237346,0.890478304,0.797716693
0.595112199,0.551802223,0.908804428,0.794405015
0.60052801,0.546796307,0.903934152,0.798307146
0.601285104,0.534592169,0.915505441,0.798323092
0.606648227,0.529515533,0.915396293,0.798103204
0.596682907,0.532971687,0.908268549,0.811272041
0.600361557,0.539576961,0.907022488,0.801698113
0.598759531,0.538640512,0.902393868,0.808824452
0.597231814,0.529175166,0.91369019,0.808148624
0.59683558,0.540678405,0.893617639,0.816858591
0.594708284,0.545358161,0.898437415,0.810804879
0.599004471,0.525872505,0.911123381,0.810678095
0.585510958,0.496867106,0.912893906,0.850188846
0.581910651,0.509098914,0.916321109,0.839492995
0.589498955,0.511259176,0.902187167,0.842150603
0.590285883,0.522614431,0.908128886,0.826529892
0.599507202,0.550506535,0.899852567,0.801216642
0.593425937,0.553450221,0.89977472,0.80515533
0.584408996,0.528506079,0.919306296,0.817033515
0.585539015,0.513788291,0.936634328,0.812553394
0.592053008,0.515355421,0.935115699,0.807051908
0.594771633,0.5166631,0.918965384,0.817477404
0.599081662,0.516927307,0.927021124,0.804526712
0.595259305,0.515214511,0.91666061,0.82013585
0.592125686,0.522512402,0.912644812,0.820047654
0.589281705,0.525603438,0.904900158,0.828155999
0.590790738,0.534697539,0.908485448,0.813043857
0.59146314,0.540778645,0.892367073,0.820705777
0.586246791,0.545980943,0.893416334,0.820133451
0.587010011,0.557543176,0.893062764,0.808595794
0.587798793,0.554132123,0.892519382,0.81148191
0.590129188,0.55981816,0.883146416,0.812945346
0.595386009,0.553735205,0.88524661,0.811023639
0.596746204,0.555694525,0.881084241,0.811564625
0.597856094,0.547401345,0.885014792,0.814603082
0.599775234,0.548532384,0.879842744,0.81641864
0.59944889,0.554517255,0.885944879,0.804787081
0.602178586,0.548232492,0.891454962,0.802091426
0.604721997,0.544727678,0.895069575,0.799107252
0.604870421,0.55068766,0.890636352,0.79671061
0.607999024,0.558591048,0.882713176,0.793328282
0.609690759,0.560242018,0.88427027,0.788087631
0.611635374,0.547084695,0.89247666,0.790403321
0.606240073,0.562538767,0.884165296,0.788977146
0.613954499,0.549869337,0.89791102,0.779715981
0.610532188,0.551544001,0.899177528,0.780620122
0.609099351,0.553616346,0.899052472,0.779982571
0.608986094,0.565233105,0.881794115,0.785374009
0.607722088,0.561915611,0.887194914,0.785120519
0.612083279,0.555828044,0.89376511,0.77900182
0.61314701,0.554941492,0.889932535,0.78213075
0.612679512,0.556350627,0.892349303,0.779460152
0.616366412,0.55062645,0.892783183,0.781295254
0.615541795,0.558119972,0.882996516,0.78361468
0.61160209,0.554146144,0.889442568,0.785156027
0.612611138,0.568758832,0.884313493,0.775071172
0.612891508,0.570412765,0.883718679,0.773029813
0.613517378,0.562838559,0.891101265,0.772445994
0.612265023,0.560775752,0.89259922,0.774511474
0.610969044,0.56069776,0.890800504,0.777356212
0.614483331,0.570922685,0.889329781,0.765426971
0.61555673,0.555565536,0.89307221,0.775618456
0.616581388,0.558452496,0.889584295,0.77463255
0.620947438,0.547546041,0.906828964,0.763599216
0.622362399,0.556783992,0.910505341,0.749836748
0.617321755,0.547576688,0.910418647,0.76303938
0.615446019,0.551128297,0.904355428,0.767999602
0.618498212,0.549607657,0.901776768,0.769146694
0.620322691,0.545572702,0.905765062,0.766332536
0.622020865,0.550035461,0.900725846,0.766202643
0.61894265,0.553234581,0.894448858,0.771995479
0.618468941,0.551553546,0.906365055,0.762062147
0.616908275,0.550007546,0.908135309,0.762603297
0.615212256,0.555365776,0.89788935,0.769531505
0.617422954,0.551057336,0.906328748,0.76275136
0.609965034,0.555486787,0.903947166,0.769252361
0.612770116,0.561153814,0.896300728,0.767597979
0.610640791,0.559623633,0.901982481,0.766243971
0.613461154,0.573139041,0.895404445,0.758040838
0.614672427,0.569089993,0.896877679,0.758246664
0.614229392,0.562869583,0.895611797,0.766016333
0.613819675,0.559864222,0.9022947,0.764372964
0.619265652,0.553148289,0.897257136,0.7698496
0.618263394,0.55921563,0.896750477,0.765194152
0.614963355,0.546946765,0.910095845,0.767689886
0.619438546,0.54214034,0.906760319,0.770383553
0.621242434,0.553405521,0.906661756,0.757963625
0.617326788,0.545173314,0.905679114,0.771163995
0.61709794,0.561270397,0.905512332,0.755408939
0.610918884,0.551934959,0.915782614,0.76102773
